Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2023-01-03,123.7684555053711,129.53777972145332,122.87781986866916,128.92423659950236,112117500
2023-01-04,125.0450439453125,127.32111217332934,123.77836538537261,125.56952732872513,89113600
2023-01-05,123.7189712524414,126.44035327195598,123.4616823884138,125.80701406050522,80962700
2023-01-06,128.2711181640625,128.93414406697812,123.59034464347916,124.69869219835303,87754700
2023-01-09,128.79559326171875,132.02167786788954,128.53830437717716,129.1122704426922,70790800
2023-01-10,129.36956787109375,129.8940512742199,126.786727955699,128.9044576683215,63896200
2023-01-11,132.10086059570312,132.12064159652607,129.10239307095992,129.88416540348345,69458900
2023-01-12,132.0216827392578,132.862828219757,130.0721821844543,132.48679292847487,71379600
2023-01-13,133.3576202392578,133.51595882992456,130.28988932008468,130.65603409850235,57809700
2023-01-17,134.52532958984375,135.86127162359787,132.7341679468124,133.42688030875863,63646600
2023-01-18,133.8029327392578,137.16754432165283,133.62479807195606,135.39617874680306,69672800
2023-01-19,133.86231994628906,134.8321173698302,132.37792966331844,132.68470123913258,58280400
2023-01-20,136.4352569580078,136.58370504947536,132.82324656561806,133.8722133053258,80223600
2023-01-23,139.6415557861328,141.82856432193728,136.46495363412728,136.68266543769153,81760300
2023-01-24,141.0467529296875,141.67020163390134,138.83996376873685,138.8498542672173,66435100
2023-01-25,140.38372802734375,140.94778844428123,137.36546497180777,139.4238211686979,65799300
2023-01-26,142.4619140625,142.7488895882088,140.42333837987348,141.6801265924633,54105100
2023-01-27,144.41136169433594,145.69783617068458,141.5910294846458,141.67019877088234,70555800
2023-01-30,141.5118865966797,144.03535332871843,141.36345359479515,143.4514967213056,64015300
2023-01-31,142.78843688964844,142.83791958375357,140.79935942660674,141.21498687709317,65874500
2023-02-01,143.91656494140625,145.0842930380827,139.84935044958516,142.47176699297287,77663600
2023-02-02,149.25048828125,149.6067274198631,146.62805663314577,147.35045560866243,118339000
2023-02-03,152.89219665527344,155.74223078414798,146.29160978319123,146.4895254643634,154357300
2023-02-06,150.15103149414062,151.5067849832526,149.21092060169065,150.98230158746472,69858300
2023-02-07,153.04063415527344,153.61460021760152,149.072369515728,149.072369515728,83322600
2023-02-08,150.3390350341797,152.97135723381655,149.59683994706387,152.27864483917466,64120100
2023-02-09,149.29995727539062,152.72395721753742,148.85464324794316,152.17967780621382,56007100
2023-02-10,149.66668701171875,149.99375331566142,147.89261658821053,148.1304871155474,57450700
2023-02-13,152.48141479492188,152.88775609688926,149.5774710997684,149.6072030213013,62199000
2023-02-14,151.83718872070312,152.40212547908195,149.51800808989614,150.76679417039543,61707600
2023-02-15,153.94825744628906,154.11674338956908,151.52005454611242,151.74800433724963,65573800
2023-02-16,152.34268188476562,154.939370878608,151.98588365390484,152.1444488830226,68167900
2023-02-17,151.1929931640625,151.63898716051196,149.50811855355659,150.99477529042434,59144100
2023-02-21,147.15919494628906,149.95411695272674,147.08982549385345,148.8638959311259,58867200
2023-02-22,147.58535766601562,148.61609957273427,145.85092499148843,147.54570502168832,51011300
2023-02-23,148.0709991455078,149.00263975049123,145.9302250217555,148.7548636373809,48394200
2023-02-24,145.40493774414062,145.88066363662452,144.42373891303,145.80137346736828,55469600
2023-02-27,146.60415649414062,147.84303695578296,146.13833623071892,146.39603304549414,44998500
2023-02-28,146.0987091064453,147.7538517062128,145.5238667165713,145.74191090318052,50547000
2023-03-01,144.01734924316406,145.92026749716604,143.72001495780907,145.5238318653927,55479000
2023-03-02,144.61204528808594,145.40493182531964,142.61991578386647,143.0956567800384,52238100
2023-03-03,149.68650817871094,149.7657983517578,146.01942463285462,146.72310034368257,70732300
2023-03-06,152.46160888671875,154.9096382410585,152.09490505667793,152.42195623733048,87558000
2023-03-07,150.25143432617188,152.6598107789335,149.78561404449275,152.33274450947457,56182000
2023-03-08,151.5101318359375,152.104800552819,150.47938986613707,151.4506679888601,47204800
2023-03-09,149.2504119873047,153.16527144816123,148.89361378877035,152.1939933444496,53833600
2023-03-10,147.17898559570312,149.59728245884932,146.29690339133106,148.87378056882645,68572400
2023-03-13,149.13148498535156,151.77773200211703,146.38612147623616,146.49514356859967,84457100
2023-03-14,151.23263549804688,152.03542774179175,148.7647949151356,149.93429099292322,73695900
2023-03-15,151.62905883789062,151.88674052270053,148.586361246658,149.8450679963741,77167900
2023-03-16,154.46363830566406,155.06821263966182,150.29108181642482,150.80646037730506,76161100
2023-03-17,153.62120056152344,155.34572787019124,152.90760409745778,154.69159525762194,98944600
2023-03-20,155.99986267089844,156.4161399236764,152.77877262426315,153.69060219190808,73641400
2023-03-21,157.86312866210938,157.98205636658307,155.14749679987165,155.92057224811566,73938300
2023-03-22,156.426025390625,160.6976833752444,156.40619906612653,157.88295021864405,75701800
2023-03-23,157.51622009277344,160.11292398786247,156.2773395529773,157.41711872342182,67622100
2023-03-24,158.82447814941406,158.9136739147859,156.44583366784832,157.44684365525544,59196500
2023-03-27,156.87200927734375,159.3398647729009,156.46565282812585,158.51724627438185,52390300
2023-03-28,156.2476043701172,157.0801435690118,154.59246181824673,156.56476504075383,45992200
2023-03-29,159.33984375,159.61735174625372,157.93247744812703,157.95228864567977,51305700
2023-03-30,160.9156951904297,161.02471726864817,159.83539513002484,160.09307680442691,49501700
2023-03-31,163.43310546875,163.53222195551984,160.46971306479455,160.99499717395898,68749800
2023-04-03,164.6918487548828,164.81077646691827,162.75919781902692,162.80875607339368,56976200
2023-04-04,164.15663146972656,165.35585936030904,163.6412529320187,165.1180039760234,46278300
2023-04-05,162.30325317382812,163.5817863350766,160.36069699391322,163.27454638683875,51511700
2023-04-06,163.1952667236328,163.492601091182,160.55892518671305,160.98509285252538,45390100
2023-04-10,160.58865356445312,160.58865356445312,158.65600290264854,159.98407924224205,47716900
2023-04-11,159.36961364746094,160.91573431590425,159.08218486088444,160.90582871476735,47644200
2023-04-12,158.67581176757812,160.61836781589554,158.3586511179455,159.78584379518807,50133100
2023-04-13,164.0872344970703,164.32510498642847,159.98406307471902,160.19220164328894,68445600
2023-04-14,163.74037170410156,164.84049824090104,162.36273713306923,163.1258766656828,49386500
2023-04-17,163.7601776123047,163.91875794761413,162.57085534359018,163.62142359967223,41516200
2023-04-18,164.98916625976562,165.9208069034402,164.17645331594588,164.6224624365103,49923000
2023-04-19,166.1388397216797,166.6641238574634,164.06741997841854,164.32511680785814,47720200
2023-04-20,165.16754150390625,166.37669007657564,164.08724134206236,164.61252546197005,52456400
2023-04-21,163.55206298828125,164.9693351136413,163.0267788318698,163.58179491237593,58337300
2023-04-24,163.85931396484375,164.1269164227342,162.4321210201679,163.53224765476762,41949600
2023-04-25,162.31320190429688,164.83060089270833,162.2735492520383,163.7205685983607,48714100
2023-04-26,162.30325317382812,163.8097361155348,161.3518014065789,161.6094831095728,45498800
2023-04-27,166.9119110107422,167.06057063521666,163.72055333888554,163.72055333888554,64902300
2023-04-28,168.17059326171875,168.3390943239458,166.3866173772678,166.99119168750394,55209200
2023-05-01,168.08139038085938,168.9337407637692,167.13984423211144,167.77415043871505,52472900
2023-05-02,167.0407257080078,168.83463734085763,166.04962132707658,168.57694052306178,48425700
2023-05-03,165.96044921875,169.39958312064851,165.67303556145444,167.99221651388285,65136000
2023-05-04,164.31520080566406,165.5540813733989,162.84837044792107,163.42321284611648,81235400
2023-05-05,172.02603149414062,172.749533612693,169.2410148839893,169.45905910432936,113316400
2023-05-08,171.95663452148438,172.3035271533145,170.5789998411912,170.9457036748566,55962800
2023-05-09,170.2420196533203,171.99626368287582,170.0735337075861,171.51063216959898,45326900
2023-05-10,172.01609802246094,172.4819183565725,170.37086089019692,171.48090823595766,53724500
2023-05-11,172.20440673828125,173.0369308880872,170.63845981475797,172.30352323742437,49514700
2023-05-12,171.271484375,172.7502630057861,169.71329075220336,172.31357141356355,45497800
2023-05-15,170.7752227783203,171.9066439525377,170.17973157337624,171.85701716146394,37266700
2023-05-16,170.7752227783203,171.83716341624037,170.50725022169846,170.69582294139641,42110300
2023-05-17,171.39059448242188,171.6287789074494,169.13767088386714,170.41797274428657,57951600
2023-05-18,173.73280334472656,173.92137607373184,171.28138815560044,171.6982259620468,65496700
2023-05-19,173.84201049804688,175.06275111068052,173.62366467868486,175.06275111068052,55772400
2023-05-22,172.88917541503906,173.3953474550921,172.14481902105013,172.67082966128476,43570900
2023-05-23,170.26907348632812,172.07538594402806,169.99118159190851,171.8272670994411,50747300
2023-05-24,170.5469512939453,171.1225887831174,169.2368917775998,169.80259482166662,45143500
2023-05-25,171.68832397460938,172.5914650743336,170.39810293275275,171.11268642842802,56058300
2023-05-26,174.10992431640625,174.44737740787394,171.8073896313986,172.01581609542365,54835000
2023-05-30,175.96588134765625,177.64316710040904,175.24137858755796,175.62844336557998,55964400
2023-05-31,175.91627502441406,178.0004795449162,175.42995659790392,175.99567487837328,99625300
2023-06-01,178.73487854003906,178.76465158842046,175.59865286277548,176.3628631071657,68901800
2023-06-02,179.58839416503906,180.41215044305542,177.91110856290692,179.66779400262783,61945900
2023-06-05,178.22869873046875,183.558285723266,176.70027843758197,181.25575112770704,121946500
2023-06-06,177.86151123046875,178.76465227479207,176.09489120388227,178.61578703231345,64848400
2023-06-07,176.48196411132812,179.84645475343302,175.9857264641506,177.0972939477575,61944600
2023-06-08,179.21127319335938,179.47923062220013,176.12467438732125,176.56135080082998,50214900
2023-06-09,179.5983428955078,180.85877566456503,179.2708242183914,180.13427291189814,48870700
2023-06-12,182.4070281982422,182.5062817855448,179.60825573516888,179.90600135310552,54274900
