Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-10-15,19.50836181640625,19.515998890291705,19.271571732735296,19.370871176055573,68954800
2010-10-18,19.722246170043945,19.821545670355373,19.439627653253357,19.546564231833404,48330500
2010-10-19,19.172273635864258,19.378509595202143,19.057698588532354,19.30212574468062,66150900
2010-10-20,19.332679748535156,19.401425073071504,19.17227496255093,19.29448854908202,56283600
2010-10-21,19.416698455810547,19.508359356787963,19.134078679955724,19.40142139616421,50032400
2010-10-22,19.386152267456055,19.508367337724724,19.302131318829158,19.493090271828493,25837900
2010-10-25,19.241029739379883,19.363243385949296,19.22575266933331,19.27922095759473,50912400
2010-10-26,19.783344268798828,19.836812534505967,19.141722166511215,19.18755335731817,69304200
2010-10-27,19.897918701171875,19.9437498905258,19.569470585540984,19.699322708241912,64805500
2010-10-28,20.073593139648438,20.149975507671456,19.79861195268467,20.02012344237193,80730300
2010-10-29,20.371498107910156,20.776331552016032,20.226368917472055,20.73813889300549,114193200
2010-11-01,20.585369110107422,20.791603605919782,20.39441021838806,20.53189939662939,61912100
2010-11-02,20.921449661254883,20.944365246119567,20.638831399091988,20.669384055344594,54402100
2010-11-03,20.646472930908203,20.99783654187916,20.593003225112152,20.974920953680854,110255300
2010-11-04,20.730493545532227,20.95200652426247,20.631195578553474,20.936729465680973,93599300
2010-11-05,20.50898551940918,20.768689731958627,20.26455836804517,20.75341267077319,110953700
2010-11-08,20.478424072265625,22.05192584593379,20.30274230217362,20.379126123878905,71670800
2010-11-09,20.585369110107422,20.707582684255755,20.402047291984196,20.478431140052088,58538600
2010-11-10,20.577733993530273,20.68467052442604,20.478434537497666,20.631202258978156,52277300
2010-11-11,20.379125595092773,20.409678248841992,20.073591773099665,20.379125595092773,62073100
2010-11-12,20.065956115722656,20.25691496389611,19.936104040688694,20.218722320121184,64962200
2010-11-15,20.012487411499023,20.241637441281693,19.989571825760613,20.11178536923142,51794600
2010-11-16,19.835723876953125,20.01248657899372,19.71275941126962,20.01248657899372,65339200
2010-11-17,19.651287078857422,19.9125870665423,19.635916146440007,19.904901600333595,58299700
2010-11-18,19.858783721923828,20.04323045256634,19.682022454956293,19.75887416000144,59514000
2010-11-19,19.74350357055664,19.85109712415487,19.674335867285713,19.82804073444715,52423200
2010-11-22,19.774246215820312,19.781931679933884,19.551373619936424,19.712763968764165,53350500
2010-11-23,19.305448532104492,19.67434208897111,19.28239213510557,19.651285691972184,69742500
2010-11-24,19.49757957458496,19.566745829613687,19.336187737244327,19.366929598014963,56825900
2010-11-26,19.405359268188477,19.528323803708766,19.343877000428332,19.374617401381958,21356500
2010-11-29,19.451467514038086,19.536006168480057,19.159427155010835,19.35924485996744,56603600
2010-11-30,19.413042068481445,19.574432449489795,19.213224359242993,19.251650221620405,75282100
2010-12-01,20.012493133544922,20.173883497919057,19.643598149820757,19.65128361467465,74123500
2010-12-02,20.665739059448242,20.734906769039487,20.135455240385205,20.166195630285557,91759200
2010-12-03,20.765647888183594,20.796388276993504,20.581201157767183,20.604256082911537,52622000
2010-12-06,20.6273136138916,20.734907179451,20.565831367021605,20.6964813248519,36264200
2010-12-07,20.650373458862305,20.850189695209366,20.63500252811172,20.81176383418554,57860500
2010-12-08,20.927038192749023,20.93472365640178,20.596570584942068,20.619626975900335,41666800
2010-12-09,20.8117618560791,21.011579539286625,20.757965069417942,20.965468217270274,47148300
2010-12-10,21.011577606201172,21.05768892397524,20.834816333190282,20.896298578839826,37625800
2010-12-13,20.942413330078125,21.096119702327996,20.880931074348698,20.957784260473634,47943900
2010-12-14,21.226764678955078,21.326672771287015,20.950093860417013,20.98851971150185,64070500
2010-12-15,21.403528213500977,21.511121780652488,21.15759922238186,21.15759922238186,69634200
2010-12-16,21.511119842529297,21.511119842529297,21.257505410056478,21.334358579319936,57680200
2010-12-17,21.441959381103516,21.587980305453122,21.326680321186576,21.45733031331985,87456500
2010-12-20,21.372791290283203,21.511126746183542,21.27288316427338,21.480386348123883,52811000
2010-12-21,21.572608947753906,21.626405743597243,21.33436536651081,21.403533094267313,38153000
2010-12-22,21.664833068847656,21.8262234563439,21.50344121549866,21.52649761336359,42252300
2010-12-23,21.749364852905273,21.764735780991998,21.488064938840484,21.495750402883846,24902500
2010-12-27,21.572608947753906,21.672518539336746,21.426588026284314,21.611036277536826,21652800
2010-12-28,21.526500701904297,21.6494652431209,21.48807336661601,21.49575883367367,23042200
2010-12-29,21.495758056640625,21.611038592485343,21.426590321474958,21.472703122154005,19502500
2010-12-30,21.403528213500977,21.51880724485651,21.34973142992522,21.457324997076732,20786100
2010-12-31,21.44963836669922,21.4573238304854,21.234449778243153,21.365099730903562,24752000
2011-01-03,21.503435134887695,21.657141478817568,21.45732381804967,21.55723191550745,53443800
2011-01-04,21.58797836303711,21.64946062051769,21.40353159059537,21.472699313492605,54405600
2011-01-05,21.518808364868164,21.5264938294722,21.342047076532772,21.44195518468028,58998700
2011-01-06,22.149002075195312,22.172058469289862,21.41121505439985,21.549550487262128,88026300
2011-01-07,21.97992515563965,22.08751872435518,21.710939767998386,22.010665547050188,73762000
2011-01-10,21.687881469726562,21.826216883552018,21.549547521753414,21.718623324288803,57573600
2011-01-11,21.603349685668945,21.710943271748118,21.557236892332725,21.672517409820603,50298900
2011-01-12,21.941495895385742,21.972237749932468,21.572602435938848,21.611029754122256,52631100
2011-01-13,21.664833068847656,21.818537990388926,21.52649761336359,21.77242666051182,67077600
2011-01-14,21.749364852905273,21.81084709939979,21.449639084476058,21.58028904150845,62688400
2011-01-18,22.026037216186523,22.087519466927034,21.62640185344695,21.641772782595197,53322700
