Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.44741153717041,6.462173547846706,6.398305125415508,6.4299380628982306,493729600
2010-01-05,6.458558082580566,6.4950113965004,6.424514556071699,6.4651861041058405,601904800
2010-01-06,6.355827331542969,6.484167138135582,6.3491993087984255,6.458559270675418,552160000
2010-01-07,6.3440775871276855,6.386858061227115,6.297983905950611,6.379326216802095,477131200
2010-01-08,6.386254787445068,6.3868577372031625,6.298285664666543,6.335642002180716,447610800
2010-01-11,6.329917907714844,6.41698360184954,6.279907273249689,6.410958127279132,462229600
2010-01-12,6.257915496826172,6.319675818603437,6.218751111276281,6.302201536747737,594459600
2010-01-13,6.346186637878418,6.354622303812974,6.148857538817464,6.262435341742448,605892000
2010-01-14,6.309431552886963,6.340462345962333,6.29707973174577,6.329918167266383,432894000
2010-01-15,6.203989505767822,6.374808133868416,6.202181862929589,6.354622788841472,594067600
2010-01-19,6.4784417152404785,6.482960821085771,6.2434542448044095,6.276291873909706,730007600
2010-01-20,6.378724575042725,6.4938079490646725,6.311541724171934,6.474526828049182,612152800
2010-01-21,6.268460750579834,6.426325023898324,6.242552004967477,6.389269548508756,608154400
2010-01-22,5.957552909851074,6.2512880205706045,5.939778560501138,6.229597111904543,881767600
2010-01-25,6.117827415466309,6.166933438628818,6.031062567466872,6.100956483972939,1065699600
2010-01-26,6.20428991317749,6.438374398988701,6.103064341780354,6.204591186941792,1867110000
2010-01-27,6.262735366821289,6.3440768639308365,6.011177020753042,6.231704573562263,1722568400
2010-01-28,6.003946304321289,6.191033259062565,5.986171959598622,6.173861461770131,1173502400
2010-01-29,5.786130905151367,6.091615628430458,5.731601566895226,6.05787377524489,1245952400
2010-02-01,5.866569995880127,5.9048309616294015,5.763235502319775,5.795470992444065,749876400
2010-02-02,5.900611877441406,5.914470468440095,5.825898006708444,5.902118648262823,698342400
2010-02-03,6.002139568328857,6.031362720873122,5.857230107353946,5.879825237164845,615328000
2010-02-04,5.785829544067383,5.9762296979069385,5.7713684062961494,5.926821614991061,757652000
2010-02-05,5.888561725616455,5.904830508555619,5.749677740994549,5.803303665472851,850306800
2010-02-08,5.848193168640137,5.96146970610826,5.8445778829738675,5.8954923516377225,478270800
2010-02-09,5.910554885864258,5.950020542650205,5.867172267871356,5.917483780272863,632886800
2010-02-10,5.878319263458252,5.922907380790376,5.852410522773939,5.901516540114853,370361600
2010-02-11,5.985269069671631,6.017806235918528,5.846385073937929,5.8710891218466665,550345600
2010-02-12,6.0367865562438965,6.074746251318666,5.889768156839323,5.9683986090072985,655468800
2010-02-16,6.1277666091918945,6.136503143585548,6.071128364650645,6.083781456843147,543737600
2010-02-17,6.102160453796387,6.1551830233001334,6.051245593776783,6.151567738406341,436396800
2010-02-18,6.113607883453369,6.14252975957413,6.053053069850653,6.074442700415076,422825200
2010-02-19,6.075647354125977,6.121741424386588,6.058776429662075,6.081371956490382,415469600
2010-02-22,6.037988662719727,6.100652380800639,6.000933207170965,6.0958324042056065,390563600
2010-02-23,5.936764717102051,6.065405796066256,5.896093966494736,6.025337190740007,575094800
2010-02-24,6.045220851898193,6.068719398960547,5.960262864603175,5.972012540368981,460566400
2010-02-25,6.085592269897461,6.111501015136293,5.931644960929281,5.946406976551605,665126000
2010-02-26,6.164522171020508,6.181091824721057,6.085590461193348,6.097038461241204,507460800
2010-03-01,6.296175956726074,6.311540112172571,6.189527069660616,6.1985648791411325,550093600
2010-03-02,6.291957855224609,6.351608441052285,6.258516875544902,6.32449420930231,566546400
2010-03-03,6.306416988372803,6.322685766704224,6.264541556791205,6.2946681196025285,372052800
2010-03-04,6.347994327545166,6.354321077042893,6.285330586843197,6.304913785142282,366041200
2010-03-05,6.5962371826171875,6.618832309112636,6.466089752774307,6.475429237982728,899620400
2010-03-08,6.600153923034668,6.630581362526852,6.575148606118094,6.62817157496376,429889600
2010-03-09,6.718854904174805,6.778505510035125,6.564305058671161,6.576958156545362,920259200
2010-03-10,6.773683547973633,6.792965067448581,6.724276263257618,6.743256106756135,596218000
2010-03-11,6.793568134307861,6.793568134307861,6.727892456971445,6.7456676112012115,405700400
2010-03-12,6.826704978942871,6.860747695372181,6.801097120413727,6.849901843754629,416323600
2010-03-15,6.743556976318359,6.793566403285983,6.635401720669104,6.789951923070336,493502800
2010-03-16,6.761934280395508,6.777901386490509,6.7034887833727375,6.75380029159429,446908000
2010-03-17,6.751993179321289,6.822187955561928,6.72638571370398,6.775491728578521,450956800
2010-03-18,6.767959117889404,6.778503295634211,6.706500486998951,6.751388661401456,342109600
2010-03-19,6.695655822753906,6.785734662567045,6.664926302578487,6.772177746091368,559445600
2010-03-22,6.770970821380615,6.8086296276092435,6.6323881521124575,6.642028909479028,456419600
2010-03-23,6.879730224609375,6.892383723112849,6.75139001033935,6.797785367049398,602431200
2010-03-24,6.910157203674316,6.935162520077525,6.854121096497341,6.8580380570728074,597780400
2010-03-25,6.828214168548584,6.958362035994131,6.816163216617675,6.956855264768057,542284400
2010-03-26,6.956252574920654,6.987885112730085,6.885454448666062,6.897505398956881,640875200
2010-03-29,7.0011396408081055,7.045727347875434,6.9779427705638755,7.01951774036522,540744400
2010-03-30,7.1053786277771,7.154485847753527,7.057175631303015,7.1279737572346615,527310000
2010-03-31,7.079771518707275,7.128276196364728,7.06350353861657,7.094534336561323,430659600
2010-04-01,7.1089935302734375,7.192142669018149,7.011985799503308,7.152376144318524,603145200
2010-04-05,7.184914588928223,7.185517136548914,7.072843144888032,7.079170297140016,684507600
2010-04-06,7.2165446281433105,7.237632980729473,7.140022724338154,7.176174760535208,447017200
2010-04-07,7.248480319976807,7.288247648398861,7.1900340200452,7.216846980138802,628502000
2010-04-08,7.228897571563721,7.276798886198011,7.171355497917988,7.243659581565387,572989200
2010-04-09,7.28433084487915,7.287344386753708,7.244262644092687,7.273485794689372,334182800
2010-04-12,7.2993950843811035,7.322893633451657,7.2849339437411755,7.296683218276453,333026400
2010-04-13,7.303610801696777,7.314758331173884,7.2638434765440145,7.286439406972894,306210800
2010-04-14,7.401825428009033,7.405440713011497,7.353020689414352,7.38947360648526,404076400
2010-04-15,7.4991350173950195,7.502448626491834,7.39640267729274,7.404536666508055,376784800
2010-04-16,7.453341960906982,7.566015928992251,7.367480954097467,7.488589782638069,750545600
2010-04-19,7.443399906158447,7.468103547563454,7.283728047043323,7.442194811237752,566924400
2010-04-20,7.368686676025391,7.5090770363383115,7.319580257740098,7.487687000694203,738326400
2010-04-21,7.809442520141602,7.84047332593768,7.704299952647865,7.796789017837749,982391200
2010-04-22,8.027857780456543,8.036293445441242,7.71845647775669,7.779915518175929,793424800
2010-04-23,8.159210205078125,8.199880955984687,8.043825170610834,8.073650066154586,796955600
2010-04-26,8.119140625,8.208315229454598,8.079674171356412,8.190842158802145,479068800
2010-04-27,7.894397258758545,8.069132031760983,7.848605252364379,8.051959828245824,709343600
2010-04-28,7.881141662597656,7.953444954361459,7.724784195275597,7.9308506281992805,758402400
2010-04-29,8.09323501586914,8.134206647175983,7.893494894252937,7.923922343907732,558840800
2010-04-30,7.865777969360352,8.15137829604066,7.8630669073523,8.113418601111299,542463600
2010-05-03,8.024243354797363,8.070337841165477,7.919703363714776,7.948625646759671,454342000
2010-05-04,7.79317045211792,7.932054829510123,7.735026631933845,7.920004684475295,723819600
2010-05-05,7.712131500244141,7.77690416117061,7.4934115461313,7.622956867984239,883103200
2010-05-06,7.418698787689209,7.780218537680954,6.002743550872456,7.6470587215364025,1285860800
2010-05-07,7.105680465698242,7.428337864156608,6.784831514490518,7.342175971659868,1676018400
2010-05-10,7.651876926422119,7.671760995810545,7.487385465646532,7.539203751098515,984306400
2010-05-11,7.7280964851379395,7.829622902605555,7.546733746854625,7.587102812209192,848906800
2010-05-12,7.895901679992676,7.927233339847421,7.79377271288662,7.8100398835011156,654379600
2010-05-13,7.783532619476318,7.983573608977817,7.724483755273506,7.9299476735306245,599712400
2010-05-14,7.646752834320068,7.726890020728299,7.516605828175176,7.6871227011909,759362800
2010-05-17,7.658807277679443,7.7178561388458835,7.46268245568504,7.673268420284148,762834800
2010-05-18,7.60276985168457,7.7892538602527495,7.539503174794722,7.741955092797652,782678400
2010-05-19,7.481661319732666,7.619641486072088,7.376519591507106,7.51660827196452,1025726800
2010-05-20,7.1629204750061035,7.346391741180574,7.116223451843279,7.2870412221036105,1282915200
2010-05-21,7.30029821395874,7.365974275584888,6.9698077830968925,7.014093812966433,1223891200
2010-05-24,7.434060096740723,7.5587850089411655,7.4189972145423155,7.449726330875085,754238800
2010-05-25,7.387665271759033,7.434059816004897,7.144844283130925,7.210821217070618,1048006400
2010-05-26,7.3542256355285645,7.5958423779161,7.343379779554333,7.534082460322438,850654000
2010-05-27,7.632594108581543,7.648862888149474,7.5048572794803015,7.549745853436242,666282400
2010-05-28,7.738944053649902,7.814863439000392,7.632596418061027,7.814562567448226,815614800
2010-06-01,7.857943058013916,8.011890317014029,7.801606076080032,7.823598656575655,876472800
2010-06-02,7.951939105987549,7.9775461676554364,7.842879619036762,7.969713050271118,688548000
2010-06-03,7.92693567276001,8.000143199168006,7.845291675000702,7.988995665696554,650106800
2010-06-04,7.711226463317871,7.890178237900923,7.671158262637898,7.779011043583588,758304400
2010-06-07,7.559990882873535,7.807330609923535,7.548240803827385,7.781421870654719,886942000
2010-06-08,7.511488437652588,7.646155020227565,7.400622084742723,7.629283686222604,1000770400
2010-06-09,7.32681131362915,7.588914715411919,7.3054220786890465,7.575959538660173,854630000
